old_genotype,genotype,population,ancestry,plant_number,rep_number,planting_date,DAP,leaf_number,plant_width,longest_leaf_length,bolting_date,days_to_bolting,round,location,plants_remove,rel_DAP
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,44,22,19.8,10.4,1/12/25,29,4,MI,29,0.46808510638297873
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,46,0,0,0,1/12/25,29,4,MI,29,0.48936170212765956
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,29,0,0,0,1/12/25,29,4,MI,29,0.30851063829787234
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,51,0,0,0,1/12/25,29,4,MI,29,0.5425531914893617
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,53,0,0,0,1/12/25,29,4,MI,29,0.5638297872340425
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,55,0,0,0,1/12/25,29,4,MI,29,0.5851063829787234
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,58,0,0,0,1/12/25,29,4,MI,29,0.6170212765957447
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,65,0,0,0,1/12/25,29,4,MI,29,0.6914893617021277
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,67,0,0,0,1/12/25,29,4,MI,29,0.7127659574468085
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,69,0,0,0,1/12/25,29,4,MI,29,0.7340425531914894
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,72,0,0,0,1/12/25,29,4,MI,29,0.7659574468085106
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,74,0,0,0,1/12/25,29,4,MI,29,0.7872340425531915
LCHS16,MI_25,LCHS,northern_eurasian,1,5,12/14/24,76,0,0,0,1/12/25,29,4,MI,29,0.8085106382978723
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,30,18,17.9,8.9,1/22/25,39,4,MI,39,0.3191489361702128
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,32,19,18.6,9.5,1/22/25,39,4,MI,39,0.3404255319148936
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,34,19,18.8,9.5,1/22/25,39,4,MI,39,0.3617021276595745
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,39,20,18.8,9.5,1/22/25,39,4,MI,39,0.4148936170212766
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,41,0,0,0,1/22/25,39,4,MI,39,0.43617021276595747
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,44,0,0,0,1/22/25,39,4,MI,39,0.46808510638297873
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,46,0,0,0,1/22/25,39,4,MI,39,0.48936170212765956
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,29,0,0,0,1/22/25,39,4,MI,39,0.30851063829787234
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,51,0,0,0,1/22/25,39,4,MI,39,0.5425531914893617
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,53,0,0,0,1/22/25,39,4,MI,39,0.5638297872340425
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,55,0,0,0,1/22/25,39,4,MI,39,0.5851063829787234
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,58,0,0,0,1/22/25,39,4,MI,39,0.6170212765957447
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,65,0,0,0,1/22/25,39,4,MI,39,0.6914893617021277
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,67,0,0,0,1/22/25,39,4,MI,39,0.7127659574468085
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,69,0,0,0,1/22/25,39,4,MI,39,0.7340425531914894
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,72,0,0,0,1/22/25,39,4,MI,39,0.7659574468085106
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,74,0,0,0,1/22/25,39,4,MI,39,0.7872340425531915
LCHS16,MI_25,LCHS,northern_eurasian,1,6,12/14/24,76,0,0,0,1/22/25,39,4,MI,39,0.8085106382978723
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,30,12,17.6,9.5,1/24/25,41,4,MI,41,0.3191489361702128
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,32,14,18.6,9.8,1/24/25,41,4,MI,41,0.3404255319148936
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,34,14,18.8,10.1,1/24/25,41,4,MI,41,0.3617021276595745
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,39,16,19.4,10.1,1/24/25,41,4,MI,41,0.4148936170212766
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,41,16,19.4,10.1,1/24/25,41,4,MI,41,0.43617021276595747
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,44,0,0,0,1/24/25,41,4,MI,41,0.46808510638297873
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,46,0,0,0,1/24/25,41,4,MI,41,0.48936170212765956
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,29,0,0,0,1/24/25,41,4,MI,41,0.30851063829787234
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,51,0,0,0,1/24/25,41,4,MI,41,0.5425531914893617
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,53,0,0,0,1/24/25,41,4,MI,41,0.5638297872340425
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,55,0,0,0,1/24/25,41,4,MI,41,0.5851063829787234
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,58,0,0,0,1/24/25,41,4,MI,41,0.6170212765957447
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,65,0,0,0,1/24/25,41,4,MI,41,0.6914893617021277
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,67,0,0,0,1/24/25,41,4,MI,41,0.7127659574468085
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,69,0,0,0,1/24/25,41,4,MI,41,0.7340425531914894
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,72,0,0,0,1/24/25,41,4,MI,41,0.7659574468085106
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,74,0,0,0,1/24/25,41,4,MI,41,0.7872340425531915
Backyard3,MI_38,Backyard,mediterranean,1,2,12/14/24,76,0,0,0,1/24/25,41,4,MI,41,0.8085106382978723
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,51,4,1,0.5,2/28/25,76,4,MI,76,0.6710526315789473
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,53,4,1,0.5,2/28/25,76,4,MI,76,0.6973684210526315
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,55,4,1.3,0.7,2/28/25,76,4,MI,76,0.7236842105263158
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,58,6,2.2,1.2,2/28/25,76,4,MI,76,0.7631578947368421
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,65,6,6.7,3.6,2/28/25,76,4,MI,76,0.8552631578947368
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,67,9,12.1,6.5,2/28/25,76,4,MI,76,0.881578947
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,69,11,15.5,7.7,2/28/25,76,4,MI,76,0.9078947368421053
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,72,12,15.8,8.1,2/28/25,76,4,MI,76,0.9473684210526315
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,74,14,15.8,8.1,2/28/25,76,4,MI,76,0.9736842105263158
Backyard29,MI_58,Backyard,mediterranean,1,4,12/14/24,76,14,16,8.2,2/28/25,76,4,MI,76,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,30,11,12.2,6.8,2/3/25,51,4,MI,51,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,32,11,14.7,8,2/3/25,51,4,MI,51,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,34,12,15,8.1,2/3/25,51,4,MI,51,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,39,15,15.7,8.5,2/3/25,51,4,MI,51,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,41,17,15.7,8.5,2/3/25,51,4,MI,51,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,44,17,15.7,8.7,2/3/25,51,4,MI,51,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,46,17,15.7,8.7,2/3/25,51,4,MI,51,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,29,19,16,8.9,2/3/25,51,4,MI,51,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,51,23,16,8.9,2/3/25,51,4,MI,51,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,53,0,0,0,2/3/25,51,4,MI,51,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,55,0,0,0,2/3/25,51,4,MI,51,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,58,0,0,0,2/3/25,51,4,MI,51,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,65,0,0,0,2/3/25,51,4,MI,51,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,67,0,0,0,2/3/25,51,4,MI,51,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,69,0,0,0,2/3/25,51,4,MI,51,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,72,0,0,0,2/3/25,51,4,MI,51,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,74,0,0,0,2/3/25,51,4,MI,51,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,1,12/14/24,76,0,0,0,2/3/25,51,4,MI,51,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,30,12,14.5,8,1/27/25,44,4,MI,44,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,32,13,14.8,8,1/27/25,44,4,MI,44,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,34,13,14.8,8,1/27/25,44,4,MI,44,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,39,15,14.8,8,1/27/25,44,4,MI,44,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,41,16,14.8,8,1/27/25,44,4,MI,44,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,44,16,14.8,8,1/27/25,44,4,MI,44,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,46,0,0,0,1/27/25,44,4,MI,44,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,29,0,0,0,1/27/25,44,4,MI,44,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,51,0,0,0,1/27/25,44,4,MI,44,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,53,0,0,0,1/27/25,44,4,MI,44,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,55,0,0,0,1/27/25,44,4,MI,44,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,58,0,0,0,1/27/25,44,4,MI,44,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,65,0,0,0,1/27/25,44,4,MI,44,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,67,0,0,0,1/27/25,44,4,MI,44,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,69,0,0,0,1/27/25,44,4,MI,44,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,72,0,0,0,1/27/25,44,4,MI,44,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,74,0,0,0,1/27/25,44,4,MI,44,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,2,12/14/24,76,0,0,0,1/27/25,44,4,MI,44,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,30,11,13.5,6.5,2/7/25,55,4,MI,55,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,32,11,14.3,7,2/7/25,55,4,MI,55,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,34,12,16.2,8.4,2/7/25,55,4,MI,55,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,39,14,16.2,8.5,2/7/25,55,4,MI,55,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,41,14,16.2,8.5,2/7/25,55,4,MI,55,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,44,16,16.2,8.5,2/7/25,55,4,MI,55,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,46,17,16.2,8.5,2/7/25,55,4,MI,55,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,29,17,15,8.5,2/7/25,55,4,MI,55,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,51,21,15,8.5,2/7/25,55,4,MI,55,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,53,23,15.3,8.6,2/7/25,55,4,MI,55,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,55,23,15.3,8.6,2/7/25,55,4,MI,55,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,58,23,15.3,8.6,2/7/25,55,4,MI,55,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,65,0,0,0,2/7/25,55,4,MI,55,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,67,0,0,0,2/7/25,55,4,MI,55,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,69,0,0,0,2/7/25,55,4,MI,55,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,72,0,0,0,2/7/25,55,4,MI,55,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,74,0,0,0,2/7/25,55,4,MI,55,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,3,12/14/24,76,0,0,0,2/7/25,55,4,MI,55,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,30,11,15.6,7.6,2/3/25,51,4,MI,51,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,32,11,16.2,8.3,2/3/25,51,4,MI,51,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,34,11,14.3,7.1,2/3/25,51,4,MI,51,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,39,13,14.3,7.1,2/3/25,51,4,MI,51,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,41,15,14.3,7.1,2/3/25,51,4,MI,51,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,44,16,14.3,7.1,2/3/25,51,4,MI,51,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,46,16,14.3,7.1,2/3/25,51,4,MI,51,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,29,18,14.4,7.1,2/3/25,51,4,MI,51,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,51,22,14.4,7.1,2/3/25,51,4,MI,51,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,53,0,0,0,2/3/25,51,4,MI,51,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,55,0,0,0,2/3/25,51,4,MI,51,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,58,0,0,0,2/3/25,51,4,MI,51,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,65,0,0,0,2/3/25,51,4,MI,51,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,67,0,0,0,2/3/25,51,4,MI,51,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,69,0,0,0,2/3/25,51,4,MI,51,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,72,0,0,0,2/3/25,51,4,MI,51,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,74,0,0,0,2/3/25,51,4,MI,51,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,4,12/14/24,76,0,0,0,2/3/25,51,4,MI,51,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,30,11,14.7,7.4,1/31/25,48,4,MI,48,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,32,11,15.6,7.9,1/31/25,48,4,MI,48,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,34,13,15.6,8,1/31/25,48,4,MI,48,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,39,15,15.6,8,1/31/25,48,4,MI,48,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,41,15,15.6,8,1/31/25,48,4,MI,48,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,44,16,15.6,8,1/31/25,48,4,MI,48,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,46,16,15.6,8,1/31/25,48,4,MI,48,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,29,21,15.6,8,1/31/25,48,4,MI,48,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,51,0,0,0,1/31/25,48,4,MI,48,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,53,0,0,0,1/31/25,48,4,MI,48,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,55,0,0,0,1/31/25,48,4,MI,48,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,58,0,0,0,1/31/25,48,4,MI,48,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,65,0,0,0,1/31/25,48,4,MI,48,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,67,0,0,0,1/31/25,48,4,MI,48,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,69,0,0,0,1/31/25,48,4,MI,48,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,72,0,0,0,1/31/25,48,4,MI,48,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,74,0,0,0,1/31/25,48,4,MI,48,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,5,12/14/24,76,0,0,0,1/31/25,48,4,MI,48,1
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,30,10,15.2,7.8,1/31/25,48,4,MI,48,0.39473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,32,11,15.2,8,1/31/25,48,4,MI,48,0.42105263157894735
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,34,11,15.6,8.1,1/31/25,48,4,MI,48,0.4473684210526316
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,39,14,15.6,8.1,1/31/25,48,4,MI,48,0.5131578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,41,15,15.6,8.1,1/31/25,48,4,MI,48,0.5394736842105263
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,44,16,15.6,8.1,1/31/25,48,4,MI,48,0.5789473684210527
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,46,16,14.5,6.5,1/31/25,48,4,MI,48,0.6052631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,29,20,13.5,6.5,1/31/25,48,4,MI,48,0.3815789473684211
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,51,0,0,0,1/31/25,48,4,MI,48,0.6710526315789473
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,53,0,0,0,1/31/25,48,4,MI,48,0.6973684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,55,0,0,0,1/31/25,48,4,MI,48,0.7236842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,58,0,0,0,1/31/25,48,4,MI,48,0.7631578947368421
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,65,0,0,0,1/31/25,48,4,MI,48,0.8552631578947368
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,67,0,0,0,1/31/25,48,4,MI,48,0.881578947
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,69,0,0,0,1/31/25,48,4,MI,48,0.9078947368421053
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,72,0,0,0,1/31/25,48,4,MI,48,0.9473684210526315
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,74,0,0,0,1/31/25,48,4,MI,48,0.9736842105263158
Cherrybendd35,MI_32,Cherrybend,unknown,1,6,12/14/24,76,0,0,0,1/31/25,48,4,MI,48,1
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,30,9,10,5.4,1/29/25,46,4,MI,46,0.39473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,32,9,10.4,5.8,1/29/25,46,4,MI,46,0.42105263157894735
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,34,10,11.4,6,1/29/25,46,4,MI,46,0.4473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,39,12,11.4,6.6,1/29/25,46,4,MI,46,0.5131578947368421
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,41,13,11.4,6.6,1/29/25,46,4,MI,46,0.5394736842105263
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,44,15,12.4,6.6,1/29/25,46,4,MI,46,0.5789473684210527
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,46,17,12.5,6.6,1/29/25,46,4,MI,46,0.6052631578947368
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,29,0,0,0,1/29/25,46,4,MI,46,0.3815789473684211
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,51,0,0,0,1/29/25,46,4,MI,46,0.6710526315789473
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,53,0,0,0,1/29/25,46,4,MI,46,0.6973684210526315
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,55,0,0,0,1/29/25,46,4,MI,46,0.7236842105263158
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,58,0,0,0,1/29/25,46,4,MI,46,0.7631578947368421
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,65,0,0,0,1/29/25,46,4,MI,46,0.8552631578947368
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,67,0,0,0,1/29/25,46,4,MI,46,0.881578947
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,69,0,0,0,1/29/25,46,4,MI,46,0.9078947368421053
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,72,0,0,0,1/29/25,46,4,MI,46,0.9473684210526315
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,74,0,0,0,1/29/25,46,4,MI,46,0.9736842105263158
Fernwood13,MI_44,Fernwood,unknown,1,3,12/14/24,76,0,0,0,1/29/25,46,4,MI,46,1
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,30,7,9.4,5,2/3/25,51,4,MI,51,0.39473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,32,7,10.5,5.6,2/3/25,51,4,MI,51,0.42105263157894735
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,34,8,11.1,5.8,2/3/25,51,4,MI,51,0.4473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,39,11,11.1,6.1,2/3/25,51,4,MI,51,0.5131578947368421
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,41,11,11.7,6.1,2/3/25,51,4,MI,51,0.5394736842105263
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,44,12,12.6,6.5,2/3/25,51,4,MI,51,0.5789473684210527
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,46,13,12.6,6.5,2/3/25,51,4,MI,51,0.6052631578947368
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,29,14,14.4,7.7,2/3/25,51,4,MI,51,0.3815789473684211
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,51,16,16.5,9,2/3/25,51,4,MI,51,0.6710526315789473
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,53,0,0,0,2/3/25,51,4,MI,51,0.6973684210526315
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,55,0,0,0,2/3/25,51,4,MI,51,0.7236842105263158
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,58,0,0,0,2/3/25,51,4,MI,51,0.7631578947368421
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,65,0,0,0,2/3/25,51,4,MI,51,0.8552631578947368
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,67,0,0,0,2/3/25,51,4,MI,51,0.881578947
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,69,0,0,0,2/3/25,51,4,MI,51,0.9078947368421053
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,72,0,0,0,2/3/25,51,4,MI,51,0.9473684210526315
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,74,0,0,0,2/3/25,51,4,MI,51,0.9736842105263158
Fernwood13,MI_44,Fernwood,unknown,1,4,12/14/24,76,0,0,0,2/3/25,51,4,MI,51,1
Fernwood13,MI_44,Fernwood,unknown,1,5,12/14/24,30,9,11.5,5.4,1/31/25,48,4,MI,48,0.39473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,5,12/14/24,32,10,11.7,6,1/31/25,48,4,MI,48,0.42105263157894735
Fernwood13,MI_44,Fernwood,unknown,1,5,12/14/24,34,10,11.8,6.1,1/31/25,48,4,MI,48,0.4473684210526316
Fernwood13,MI_44,Fernwood,unknown,1,5,12/14/24,39,12,11.8,6.1,1/31/25,48,4,MI,48,0.5131578947368421
