X,file,dataset,px_cm,leaf_number,rep_number,plant_number,location,population,old_genotype,genotype,ancestry,base_x,base_y,tip_x,tip_y,rosette_id,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,rel_node
2677,2.27_phen_rep1_outer_20230809_0001_leaf1.jpg,NY,120,1,1,1,New York,2,2.27,NY_41,northern_eurasian,480,77,38.5,84.5,hg,0.005393618,-0.011725122,0.9804054117217963,3.7483853459305574,1.8829247537759244,0.8014442922554951,0.012650721,0.30817504974929877,0.25700697257056887,0.125
2678,2.27_phen_rep1_outer_20230809_0001_leaf2.jpg,NY,120,2,1,1,New York,2,2.27,NY_41,northern_eurasian,476,72,38.5,76.5,hg,-0.004850233,0.11319467420366042,1.1657251500475545,3.7848436675684205,1.949873197584239,0.7415191413449631,0.017427850576383422,0.3117029302303514,0.30824203485834817,0.25
2679,2.27_phen_rep1_outer_20230809_0001_leaf3.jpg,NY,120,3,1,1,New York,2,2.27,NY_41,northern_eurasian,479,69,30.5,103.5,hg,0.020155815283049945,-0.030767193,1.2719705168644297,3.7985200347333716,2.399900901074915,0.7363199584224464,0.023164782,0.35729501780419914,0.3349744027647256,0.375
2680,2.27_phen_rep2_inner_20230809_0001_leaf1.jpg,NY,120,7,2,1,New York,2,2.27,NY_41,northern_eurasian,484,66,39.5,59.5,hh,-0.058176941,-0.102859624,0.8796312738529247,3.7854488932738466,1.3050516824696103,0.6227380667030549,0.026498226563692426,0.1931941478768695,0.24196380830779654,0.875
2681,2.27_phen_rep2_inner_20230809_0001_leaf2.jpg,NY,120,8,2,1,New York,2,2.27,NY_41,northern_eurasian,477,70,34.5,65.5,hh,-0.010838757,0.046041436,0.9549828519974114,3.7855500493131538,1.725682316389829,0.6984442947072506,0.010872629,0.19065180596916875,0.25071676618398014,1
2682,2.27_phen_rep2_middle_20230809_0001_leaf1.jpg,NY,120,4,2,1,New York,2,2.27,NY_41,northern_eurasian,482,72,32.5,82.5,hh,-0.02127246,0.045467937,0.9090430465196375,3.767389455,1.3064056501727634,0.6004267881795154,0.032664968,0.13845828175309727,0.23877291889563249,0.5
2683,2.27_phen_rep2_middle_20230809_0001_leaf2.jpg,NY,120,5,2,1,New York,2,2.27,NY_41,northern_eurasian,484,102,34.5,92.5,hh,-0.050760579,-0.003366565,1.0329559528944108,3.776451042896816,1.3821054729508617,0.5598156036816898,0.038705119,0.15655628794415652,0.2823484944721921,0.625
2684,2.27_phen_rep2_middle_20230809_0001_leaf3.jpg,NY,120,6,2,1,New York,2,2.27,NY_41,northern_eurasian,481,59,36.5,60.5,hh,-0.045689182,0.005533005,1.0335830531884749,3.8083504864915736,1.4177467464984375,0.5631732944618272,0.033685526,0.166703803,0.2824177163370207,0.75
2685,2.27_phen_rep2_outer_20230809_0001_leaf1.jpg,NY,120,1,2,1,New York,2,2.27,NY_41,northern_eurasian,476,55,37.5,55.5,hh,-0.019116758,0.051562572610587616,0.9650101465274687,3.8006704389530235,1.6647901344137495,0.7131018112450808,0.021585979222668715,0.24988330040493514,0.25535748335290986,0.125
2686,2.27_phen_rep2_outer_20230809_0001_leaf2.jpg,NY,120,2,2,1,New York,2,2.27,NY_41,northern_eurasian,480,56,31.5,69.5,hh,-0.046321218,-0.05464241,0.845214107,3.7993167737939717,1.3674908828370107,0.6530942542452323,0.016124518,0.1465653003888582,0.22459427406756755,0.25
2687,2.27_phen_rep2_outer_20230809_0001_leaf3.jpg,NY,120,3,2,1,New York,2,2.27,NY_41,northern_eurasian,482,104,33.5,94.5,hh,0.072103419,0.10027696010867938,1.3793329837498394,3.8211497764801483,2.47269876,0.7526701027126953,0.014449313065619118,0.3683995886590686,0.36492248038923636,0.375
1956,2.3_phen_rep2_inner_20230807_0001_leaf1.jpg,NY,125,9,2,1,New York,2,2.3,NY_42,northern_eurasian,481,131,42.5,150.5,eu,0.025260245905310542,-0.045863811,0.9917788810048653,3.6262361123979954,1.9034416150287115,0.7656755910813721,0.042165398,0.2453392447123839,0.2764376912138981,0.75
1957,2.3_phen_rep2_inner_20230807_0001_leaf2.jpg,NY,125,10,2,1,New York,2,2.3,NY_42,northern_eurasian,472,114,34.5,118.5,eu,-0.004567342,-0.099017182,1.0568289589285282,3.6593459418176773,1.5319039314455551,0.6597810262350812,0.031449657,0.18742984688121286,0.28582992319530254,0.8333333333333334
1958,2.3_phen_rep2_inner_20230807_0001_leaf3.jpg,NY,125,11,2,1,New York,2,2.3,NY_42,northern_eurasian,32,118,471.5,128.5,eu,0.022686366455708148,-0.123081244,0.8418768800288229,3.624989250590956,1.449105970507972,0.7307680172523814,0.094789758,0.23736868387896665,0.2685835544351569,0.9166666666666666
1959,2.3_phen_rep2_inner_20230807_0001_leaf4.jpg,NY,125,12,2,1,New York,2,2.3,NY_42,northern_eurasian,485,118,34.5,106.5,eu,-0.041985327,-0.049668751,0.8804906493215222,3.6558627433748314,1.1475710398586472,0.5656006171705973,0.026914948,0.1518035374428422,0.24432920947347314,1
1960,2.3_phen_rep2_middle_20230807_0001_leaf1.jpg,NY,125,5,2,1,New York,2,2.3,NY_42,northern_eurasian,34,84,483.5,86.5,eu,0.026046673,0.022752469157645568,0.9424643486842099,3.650365351,1.3545745540770255,0.6608552323696854,0.025799413691275423,0.16764576159477562,0.24110142275561267,0.4166666666666667
1961,2.3_phen_rep2_middle_20230807_0001_leaf2.jpg,NY,125,6,2,1,New York,2,2.3,NY_42,northern_eurasian,478,68,30.5,78.5,eu,0.003190432,0.035546969,1.0794964774689666,3.6388278852544076,1.895997286297657,0.7054854749198598,0.029731738,0.29727652457890646,0.30706963740695425,0.5
1962,2.3_phen_rep2_middle_20230807_0001_leaf3.jpg,NY,125,7,2,1,New York,2,2.3,NY_42,northern_eurasian,479,68,29.5,85.5,eu,-0.011634708,-0.052198834,0.8274942599087162,3.6218124209558042,1.3095584531936169,0.6260075664065748,0.035343712097250096,0.12752215822574695,0.232083673,0.5833333333333334
1963,2.3_phen_rep2_middle_20230807_0001_leaf4.jpg,NY,125,8,2,1,New York,2,2.3,NY_42,northern_eurasian,483,60,29.5,57.5,eu,-0.009575331,0.11240156997204362,0.8312010199119051,3.625421212732423,1.6436820214617498,0.7378596394979744,0.038390998052124224,0.21763774202325087,0.24067896216887547,0.6666666666666666
1964,2.3_phen_rep2_outer_20230807_0001_leaf1.jpg,NY,125,1,2,1,New York,2,2.3,NY_42,northern_eurasian,485,60,36.5,68.5,eu,-0.055322439,-0.03127773,1.036937144689004,3.6461035471134515,1.2769571960739654,0.5482067535689726,0.047732262,0.1536134181015016,0.2994079995684008,0.083333333
1965,2.3_phen_rep2_outer_20230807_0001_leaf2.jpg,NY,125,2,2,1,New York,2,2.3,NY_42,northern_eurasian,464,74,38.5,90.5,eu,-0.079389926,-0.046584129,0.8702368128647887,3.634809659672402,1.2248353913212782,0.6379086844259538,0.024149487998313804,0.17311778472038747,0.24069074032362342,0.16666666666666666
1966,2.3_phen_rep2_outer_20230807_0001_leaf3.jpg,NY,125,3,2,1,New York,2,2.3,NY_42,northern_eurasian,481,72,30.5,78.5,eu,-0.005296988,0.050312865829001525,0.8884861203639477,3.6838030508097854,1.6419831206797895,0.7701043024236937,0.014649232751276425,0.28380749973088815,0.247614045,0.25
1967,2.3_phen_rep2_outer_20230807_0001_leaf4.jpg,NY,125,4,2,1,New York,2,2.3,NY_42,northern_eurasian,483,71,33.5,76.5,eu,0.083354617,0.009047077,1.6522739050137318,3.6209260637899328,2.7874082988008837,0.6920060478273553,0.093229261,0.3897328156319851,0.46079243401739534,0.3333333333333333
2703,2.3_phen_rep2_inner_20230807_0001_leaf1.jpg,NY,126,9,2,1,New York,2,2.3,NY_42,northern_eurasian,483,65,27.5,70.5,hj,0.019674241188036217,0.017744911487742536,1.002953255895034,3.6156781366144815,1.8826584877360446,0.750592555,0.019749700569549614,0.2505712874228712,0.28138340375541643,0.75
2704,2.3_phen_rep2_inner_20230807_0001_leaf2.jpg,NY,126,10,2,1,New York,2,2.3,NY_42,northern_eurasian,481,86,35.5,70.5,hj,0.00179672,-0.048949788,1.0400694699970674,3.6502782244776784,1.5025560093464634,0.6502979646866661,0.020260967568634304,0.18857159024695033,0.2790155131713316,0.8333333333333334
2705,2.3_phen_rep2_inner_20230807_0001_leaf3.jpg,NY,126,11,2,1,New York,2,2.3,NY_42,northern_eurasian,483,63,34.5,59.5,hj,-0.009228764,-0.193751237,0.8182006495627977,3.588220110621918,1.420650610908389,0.7284203542041093,0.071412114,0.23564115317643688,0.23890506416963536,0.9166666666666666
2706,2.3_phen_rep2_inner_20230807_0001_leaf4.jpg,NY,126,12,2,1,New York,2,2.3,NY_42,northern_eurasian,478,66,31.5,70.5,hj,-0.043293687,0.009943603,0.8707088298471517,3.6369005235640808,1.1306603439581409,0.5739942483226123,0.030692711189144503,0.14537593684099365,0.2430405956888986,1
2707,2.3_phen_rep2_middle_20230807_0001_leaf1.jpg,NY,126,5,2,1,New York,2,2.3,NY_42,northern_eurasian,481,92,33.5,81.5,hj,-0.007306669,-0.038609845,0.9515859713898851,3.608852570843832,1.3690149819431738,0.6699389781825387,0.025668222493044467,0.17563364447507868,0.24368841132583596,0.4166666666666667
